event,gender,clas_s,heat,typ,wind,name,year,position,school,mark,points
200 Meter Dash,Boys,1,,Finals,-0.3,Kevon Stone,19,5,Petersfield High,21.60,4
200 Meter Dash,Boys,1,,Finals,-0.3,Michali Everett,19,6,Jamaica College,21.73,3
200 Meter Dash,Boys,3,,Finals,-0.6,Christopher Scott,19,1,Jamaica College,22.09,9
200 Meter Dash,Boys,3,,Finals,-0.6,Yourie Lawrence,19,2,Kingston College,22.64,7
200 Meter Dash,Boys,3,,Finals,-0.6,Amontae Wray,19,3,Kingston College,22.79,6
200 Meter Dash,Boys,3,,Finals,-0.6,Ronaldo Reid,19,4,Calabar High,22.81,5
200 Meter Dash,Boys,3,,Finals,-0.6,Mark anthony Mill,19,5,Jamaica College,22.82,4
200 Meter Dash,Boys,3,,Finals,-0.6,Omario Henry,19,6,Calabar High,23.15,3
200 Meter Dash,Boys,3,,Finals,-0.6,De'jhaun Strachan,19,7,Titchfield High,23.27,2
200 Meter Dash,Boys,3,,Finals,-0.6,Shamani Whyte,19,8,Rhodes Hall High,23.36,1
200 Meter Dash,Girls,1,,Finals,-0.8,Ashanti Moore,19,1,Hydel High,23.26,9
200 Meter Dash,Girls,1,,Finals,-0.8,Ockera Myrie,19,2,Petersfield High,23.80,7
200 Meter Dash,Girls,1,,Finals,-0.8,Daszay Freeman,19,3,The Queens School,24.02,6
200 Meter Dash,Girls,1,,Finals,-0.8,Taffara Rose,19,4,Hydel High,24.24,5
200 Meter Dash,Girls,1,,Finals,-0.8,Lashawn Haye,19,5,Rusea's High,24.39,4
200 Meter Dash,Girls,1,,Finals,-0.8,Fredricka Mckenzi,19,6,Edwin Allen High,24.97,3
200 Meter Dash,Girls,1,,Finals,-0.8,Terresha Walcott,19,7,Vere Technical High,25.57,2
200 Meter Dash,Girls,1,,Finals,-0.8,Michae Harriott,19,8,Holmwood Tec,31.68,1
200 Meter Dash,Girls,2,,Finals,-0.7,Kevona Davis,19,1,Edwin Allen High,23.21,9
200 Meter Dash,Girls,2,,Finals,-0.7,Joanne Reid,19,2,St. Jago High,23.44,7
200 Meter Dash,Girls,2,,Finals,-0.7,Sashieka Steele,19,3,Holmwood Tec,23.72,6
200 Meter Dash,Girls,2,,Finals,-0.7,Shenese Walker,19,4,Hydel High,23.98,5
200 Meter Dash,Girls,2,,Finals,-0.7,Krystal Sloley,19,5,Campion College,24.06,4
200 Meter Dash,Girls,2,,Finals,-0.7,Thennelle William,19,6,St. Jago High,24.19,3
200 Meter Dash,Girls,2,,Finals,-0.7,Kimberly Baker,19,7,Holmwood Tec,24.86,2
200 Meter Dash,Girls,2,,Finals,-0.7,Niesha Burgher,19,8,Excelsior High,26.53,1
200 Meter Dash,Girls,3,,Finals,0.4,Tia Clayton,19,1,23.44,23.44,9
200 Meter Dash,Girls,3,,Finals,0.4,Tina Clayton,19,2,23.46,23.46,7
200 Meter Dash,Girls,3,,Finals,0.4,Brianna Lyston,19,3,23.73,23.73,6
200 Meter Dash,Girls,3,,Finals,0.4,Carleta Bernard,19,4,24.08,24.08,5
200 Meter Dash,Girls,3,,Finals,0.4,Asheika Smith,19,5,24.46,24.46,4
200 Meter Dash,Girls,3,,Finals,0.4,Crystal Chambers,19,6,24.49,24.49,3
200 Meter Dash,Girls,3,,Finals,0.4,Alana Reid,19,7,25.23,25.23,2
200 Meter Dash,Girls,3,,Finals,0.4,Mickayla Gardener,19,8,26.16,26.16,1
200 Meter Dash,Girls,4,,Finals,-0.6,Jounee Armstrong,19,1,Immaculate C,25.16,9
200 Meter Dash,Girls,4,,Finals,-0.6,Kryshell Hoolong,19,2,St. Jago High,25.33,7
200 Meter Dash,Girls,4,,Finals,-0.6,Mickayla Sutherla,19,3,Manchester High,25.37,6
200 Meter Dash,Girls,4,,Finals,-0.6,Monique Stewart,19,4,Rusea's High,25.70,5
200 Meter Dash,Girls,4,,Finals,-0.6,Camio White,19,5,Holmwood Tec,25.74,4
200 Meter Dash,Girls,4,,Finals,-0.6,Taiefa Gowe,19,6,Hydel High,25.85,3
200 Meter Dash,Girls,4,,Finals,-0.6,Kaycian Johnson,19,7,St. Catherine High,26.46,2
200 Meter Dash,Girls,4,,Finals,-0.6,Tamara Bailey,19,--,St. Jago High,FS,0
400 Meter Dash,Boys,2,,Finals,,Tahj Hamm,19,1,Holmwood Tec,48.14,9
400 Meter Dash,Boys,2,,Finals,,Jeremy Bembridge,19,2,Tarrant High,48.76,7
400 Meter Dash,Boys,2,,Finals,,Michael Joseph,19,3,Kingston College,48.88,6
400 Meter Dash,Boys,2,,Finals,,Najay Mickiel,19,4,Port Antonio High,49.06,5
400 Meter Dash,Boys,2,,Finals,,Brian Roach,19,5,Lacovia High,49.10,4
400 Meter Dash,Boys,2,,Finals,,Shaemar Uter,19,6,Wolmer's Hig,49.41,3
400 Meter Dash,Boys,2,,Finals,,Damoy Harrison,19,7,Calabar High,49.55,2
400 Meter Dash,Boys,2,,Finals,,Malachi Johnson,19,--,Excelsior High,DNF,0
400 Meter Dash,Boys,3,,Finals,,Akeem Weir,19,1,Kingston College,50.49,9
400 Meter Dash,Boys,3,,Finals,,Deshaun Gordon,19,2,Charlemont High,50.66,7
400 Meter Dash,Boys,3,,Finals,,Jasauna Dennis,19,3,St. Elizabet,51.15,6
400 Meter Dash,Boys,3,,Finals,,Shadane Smith,19,4,Calabar High,51.21,5
400 Meter Dash,Boys,3,,Finals,,Dante Dacres,19,5,Wolmer's Hig,51.48,4
400 Meter Dash,Boys,3,,Finals,,Matthew Malcolm,19,6,Jamaica College,51.87,3
400 Meter Dash,Boys,3,,Finals,,Ronaldo Reid,19,7,Calabar High,52.14,2
400 Meter Dash,Boys,1,,Finals,,Jeremy Farr,19,1,Wolmer's Hig,45.65,9
400 Meter Dash,Boys,1,,Finals,,Christopher Taylo,19,2,Calabar High,46.38,7
400 Meter Dash,Boys,1,,Finals,,Evaldo Whitehorne,19,3,Calabar High,46.54,6
400 Meter Dash,Boys,1,,Finals,,Tyrece Grant,19,4,St. Catherine High,47.09,5
400 Meter Dash,Boys,1,,Finals,,D'Andre Anderson,19,5,Vere Technical High,47.26,4
400 Meter Dash,Boys,1,,Finals,,Kobe Simpson,19,6,Kingston College,47.74,3
400 Meter Dash,Boys,1,,Finals,,Demar Francis,19,7,Excelsior High,48.41,2
400 Meter Dash,Girls,1,,Finals,,Charokee Young,19,1,Hydel High,52.48,9
400 Meter Dash,Girls,1,,Finals,,Nickisha Pryce,19,2,Vere Technical High,53.35,7
400 Meter Dash,Girls,1,,Finals,,Kavia Francis,19,3,Holmwood Tec,53.59,6
400 Meter Dash,Girls,1,,Finals,,Janielle Josephs,19,4,St. Andrew H,53.71,5
400 Meter Dash,Girls,1,,Finals,,Anna-kay Allen,19,5,St. Catherine High,53.74,4
400 Meter Dash,Girls,1,,Finals,,Ramonia Clarke,19,6,Spaldings High,54.42,3
400 Meter Dash,Girls,1,,Finals,,T-Anna Dawkins,19,7,St. Jago High,54.48,2
400 Meter Dash,Girls,1,,Finals,,Danaille Brissett,19,8,Holmwood Tec,55.11,1
400 Meter Dash,Girls,2,,Finals,,Daniella Deer,19,1,Holmwood Tec,53.30,9
400 Meter Dash,Girls,2,,Finals,,Garriel White,19,2,Hydel High,53.55,7
400 Meter Dash,Girls,2,,Finals,,Roshell Rowe,19,3,Manchester High,55.11,6
400 Meter Dash,Girls,2,,Finals,,Mickaliliah Vasse,19,4,Hydel High,55.65,5
400 Meter Dash,Girls,2,,Finals,,Tahira Morris,19,5,Montego Bay High,55.70,4
400 Meter Dash,Girls,2,,Finals,,Sashell Reid,19,6,St. Jago High,56.00,3
400 Meter Dash,Girls,2,,Finals,,Safhia Hinds,19,7,St. Jago High,56.27,2
400 Meter Dash,Girls,2,,Finals,,Donnell Hartley,19,8,The Queens School,57.54,1
400 Meter Dash,Girls,3,,Finals,,Oneika Mcannuff,19,1,Hydel High,53.01,9
400 Meter Dash,Girls,3,,Finals,,Rickiann Russell,19,2,Holmwood Tec,53.88,7
400 Meter Dash,Girls,3,,Finals,,Dejanea Oakley,19,3,Clarendon College,54.09,6
400 Meter Dash,Girls,3,,Finals,,Quaycian Davis,19,4,St. Jago High,55.56,5
400 Meter Dash,Girls,3,,Finals,,Anne-lie Waite,19,5,Spaldings High,55.97,4
400 Meter Dash,Girls,3,,Finals,,Briana Duhaney,19,6,Holmwood Tec,56.15,3
400 Meter Dash,Girls,3,,Finals,,Dejona Simpson,19,7,Hydel High,56.41,2
400 Meter Dash,Girls,3,,Finals,,Rasheika Byfield,19,8,Lacovia High,57.22,1
80 Meter Hurdles,Girls,3,,Finals,0.5,Danae Nembhard,19,1,St. Jago High,11.08,9
80 Meter Hurdles,Girls,3,,Finals,0.5,Kay-lagay Clarke,19,2,St. Jago High,11.25,7
80 Meter Hurdles,Girls,3,,Finals,0.5,Alexis James,19,3,Petersfield High,11.28,6
80 Meter Hurdles,Girls,3,,Finals,0.5,Chrystal Shaw,19,4,The Queens School,11.31,5
80 Meter Hurdles,Girls,3,,Finals,0.5,Shania Myers,19,5,Hydel High,11.37,4
80 Meter Hurdles,Girls,3,,Finals,0.5,Kaela-michele O'C,19,6,St. Andrew H,11.47,3
80 Meter Hurdles,Girls,3,,Finals,0.5,Tonie-ann Forbes,19,7,Edwin Allen High,11.70,2
80 Meter Hurdles,Girls,3,,Finals,0.5,Essence Burbridge,19,8,Immaculate C,12.28,1
100 Meter Hurdles,Boys,3,,Finals,-1.5,Ra'john Gray,19,1,Kingston College,13.17,9
100 Meter Hurdles,Boys,3,,Finals,-1.5,Amontae Wray,19,2,Kingston College,13.18,7
100 Meter Hurdles,Boys,3,,Finals,-1.5,Allem Pinto,19,3,St. Elizabet,13.25,6
100 Meter Hurdles,Boys,3,,Finals,-1.5,Jayd'n Johnson,19,4,Jamaica College,13.63,5
100 Meter Hurdles,Boys,3,,Finals,-1.5,Rajaun Brooks,19,5,St. Elizabet,13.86,4
100 Meter Hurdles,Boys,3,,Finals,-1.5,Demario Prince,19,6,St. Jago High,13.91,3
100 Meter Hurdles,Boys,3,,Finals,-1.5,Matthew Malcolm,19,7,Jamaica College,14.51,2
100 Meter Hurdles,Boys,3,,Finals,-1.5,Andre Harris,19,--,St. Jago High,FS,0
100 Meter Hurdles,Girls,1,,Finals,-1.7,Daszay Freeman,19,1,The Queens School,13.63,9
100 Meter Hurdles,Girls,1,,Finals,-1.7,Winsome Harris,19,2,St. Elizabet,13.66,7
100 Meter Hurdles,Girls,1,,Finals,-1.7,Joda Campbell,19,3,Hydel High,13.67,6
100 Meter Hurdles,Girls,1,,Finals,-1.7,Rosealee Cooper,19,4,St. Jago High,13.99,5
100 Meter Hurdles,Girls,1,,Finals,-1.7,Roxan Foster,19,5,Hydel High,14.07,4
100 Meter Hurdles,Girls,1,,Finals,-1.7,Kaciann Cowan,19,6,Excelsior High,14.11,3
100 Meter Hurdles,Girls,1,,Finals,-1.7,Danella Dawkins,19,7,The Queens School,14.16,2
100 Meter Hurdles,Girls,1,,Finals,-1.7,Shanette Allison,19,8,Holmwood Tec,14.28,1
100 Meter Hurdles,Girls,2,,Finals,-1.0,Ackera Nugent,19,1,Excelsior High,12.91R,9
100 Meter Hurdles,Girls,2,,Finals,-1.0,Crystal Morrison,19,2,St. Jago High,13.20,7
100 Meter Hurdles,Girls,2,,Finals,-1.0,Salieci Myles,19,3,Edwin Allen High,13.50,6
100 Meter Hurdles,Girls,2,,Finals,-1.0,Velecia Williams,19,4,Hydel High,13.51,5
100 Meter Hurdles,Girls,2,,Finals,-1.0,Oneka Wilson,19,5,Hydel High,13.77,4
100 Meter Hurdles,Girls,2,,Finals,-1.0,Janela Spencer,19,6,Manchester High,13.83,3
100 Meter Hurdles,Girls,2,,Finals,-1.0,Marissa Simpson,19,7,Clarendon College,13.97,2
100 Meter Hurdles,Girls,2,,Finals,-1.0,Sashell Reid,19,8,St. Jago High,14.22,1
110 Meter Hurdles,Boys,2,,Finals,-0.4,Vashaun Vascianna,19,1,St. Jago High,13.26R,9
110 Meter Hurdles,Boys,2,,Finals,-0.4,Jahvel Granville,19,2,St. Jago High,13.43,7
110 Meter Hurdles,Boys,2,,Finals,-0.4,Neil-matthew Suth,19,3,Jamaica College,13.75,6
110 Meter Hurdles,Boys,2,,Finals,-0.4,Ashauni Segree,19,4,St. Elizabet,13.75,5
110 Meter Hurdles,Boys,2,,Finals,-0.4,Tajae Francis,19,5,Kingston College,13.90,4
110 Meter Hurdles,Boys,2,,Finals,-0.4,Jahiem Stern,19,6,Jamaica College,13.94,3
110 Meter Hurdles,Boys,2,,Finals,-0.4,David Williams,19,7,Calabar High,14.18,2
110 Meter Hurdles,Boys,2,,Finals,-0.4,Dishaun Lamb,19,8,Calabar High,14.26,1
110 Meter Hurdles,Boys,1,,Finals,-0.8,Wayne Pinnock,19,1,Kingston College,13.06R,9
110 Meter Hurdles,Boys,1,,Finals,-0.8,Akeem Cargill,19,2,Kingston College,13.28,7
110 Meter Hurdles,Boys,1,,Finals,-0.8,Rasheed Broadbell,19,3,St. Jago High,13.33,6
110 Meter Hurdles,Boys,1,,Finals,-0.8,Dejour Russell,19,4,Calabar High,13.43,5
110 Meter Hurdles,Boys,1,,Finals,-0.8,Brithton Senior,19,5,Rusea's High,13.64,4
110 Meter Hurdles,Boys,1,,Finals,-0.8,Oquendo Bernard,19,6,Jamaica College,13.77,3
110 Meter Hurdles,Boys,1,,Finals,-0.8,Jordani Woodley,19,7,Rusea's High,13.95,2
110 Meter Hurdles,Boys,1,,Finals,-0.8,Schavon Carr,19,8,Calabar High,14.77,1
400 Meter Hurdles,Boys,2,,Finals,,Jayden Brown,19,1,Kingston College,51.88,9
400 Meter Hurdles,Boys,2,,Finals,,Rayon Campbell,19,2,Kingston College,52.85,7
400 Meter Hurdles,Boys,2,,Finals,,Jeremy Bembridge,19,3,Tarrant High,53.36,6
400 Meter Hurdles,Boys,2,,Finals,,Shamar Pearce,19,4,Petersfield High,53.91,5
400 Meter Hurdles,Boys,2,,Finals,,Robert Graham,19,5,Jamaica College,53.96,4
400 Meter Hurdles,Boys,2,,Finals,,Javel Fullerton,19,6,Calabar High,54.02,3
400 Meter Hurdles,Boys,2,,Finals,,Shaemar Uter,19,7,Wolmer's Hig,54.07,2
400 Meter Hurdles,Boys,2,,Finals,,Roburn Walker,19,8,Jamaica College,54.62,1
400 Meter Hurdles,Boys,1,,Finals,,Romel Plummer,19,1,Kingston College,50.43,9
400 Meter Hurdles,Boys,1,,Finals,,Devontie Archer,19,2,Excelsior High,51.20,7
400 Meter Hurdles,Boys,1,,Finals,,Jeremy Farr,19,3,Wolmer's Hig,51.41,6
400 Meter Hurdles,Boys,1,,Finals,,Javed Jones,19,4,B. B. Coke High,51.61,5
400 Meter Hurdles,Boys,1,,Finals,,Nicquaine Henry,19,5,Calabar High,52.06,4
400 Meter Hurdles,Boys,1,,Finals,,Shanthamoi Brown,19,6,Kingston College,52.42,JURY
400 Meter Hurdles,Boys,1,,Finals,,Shamar Brown,19,7,Garvey Maceo High,52.91,2
400 Meter Hurdles,Boys,1,,Finals,,Sean Kalawan,19,8,Edwin Allen High,53.56,1
400 Meter Hurdles,Girls,Open,,Finals,,Lashanna Graham,19,1,Edwin Allen High,57.99,9
400 Meter Hurdles,Girls,Open,,Finals,,Johnelle Thomas,19,2,St. Catherine High,58.78,7
400 Meter Hurdles,Girls,Open,,Finals,,Rosealee Cooper,19,3,St. Jago High,59.05,6
400 Meter Hurdles,Girls,Open,,Finals,,Kwanda Knight,19,4,Holmwood Tec,59.59,5
400 Meter Hurdles,Girls,Open,,Finals,,Shenell Tucker,19,5,Convent of M,1:01.35,4
400 Meter Hurdles,Girls,Open,,Finals,,Terice Steen,19,6,Rusea's High,1:01.70,3
400 Meter Hurdles,Girls,Open,,Finals,,Danaille Brissett,19,7,Holmwood Tec,1:03.72,2
400 Meter Hurdles,Girls,Open,,Finals,,Shaquena Foote,19,8,Petersfield High,1:04.97,1
800 Meter Run,Boys,2,,Finals,,Giovouni Henry,19,1,Kingston College,1:52.10,9
800 Meter Run,Boys,2,,Finals,,J'Voughnn Blake,19,2,Jamaica College,1:52.31,7
800 Meter Run,Boys,2,,Finals,,Tafar-hi Hinds,19,3,St. Jago High,1:55.45,5
800 Meter Run,Boys,2,,Finals,,Rajay Collington,19,4,St. Elizabet,1:57.16,4
800 Meter Run,Boys,2,,Finals,,Gianni Henry,19,5,Kingston College,1:57.38,3
800 Meter Run,Boys,2,,Finals,,Omarion Davis,19,6,Jamaica College,1:57.60,2
800 Meter Run,Boys,2,,Finals,,Jason Murray,19,7,Charlemont High,2:00.54,1
800 Meter Run,Boys,2,,Finals,,David Martin,19,--,Calabar High,DNF,0
800 Meter Run,Boys,2,,Finals,,Adrian Nethersole,19,--,St. Elizabet,6,0
800 Meter Run,Boys,3,,Finals,,Jaquan Coke,19,1,Kingston College,1:58.50,9
800 Meter Run,Boys,3,,Finals,,Tavaughn Martin,19,2,Bellefield High,1:58.68,7
800 Meter Run,Boys,3,,Finals,,Alex Taylor,19,3,St. Jago High,2:01.40,6
800 Meter Run,Boys,3,,Finals,,Rajawn Davis,19,4,St. Elizabet,2:03.88,5
800 Meter Run,Boys,3,,Finals,,Nathaniel Mcleod,19,5,St. Jago High,2:05.32,4
800 Meter Run,Boys,3,,Finals,,Devounie Williams,19,6,St. Mary High,2:05.68,3
800 Meter Run,Boys,3,,Finals,,Craig Prendrgast,19,7,Calabar High,2:10.38,2
800 Meter Run,Boys,3,,Finals,,Joash Jones,19,8,Jamaica College,2:12.84,1
800 Meter Run,Boys,3,,Finals,,Jasauna Dennis,19,--,St. Elizabet,163.3,0
800 Meter Run,Boys,1,,Finals,,Kimar Farquharson,19,1,Calabar High,1:48.67R,9
800 Meter Run,Boys,1,,Finals,,Tyrice Taylor,19,2,Enid Bennett High,1:48.91,7
800 Meter Run,Boys,1,,Finals,,Tarees Rhoden,19,3,Kingston College,1:49.04,6
800 Meter Run,Boys,1,,Finals,,Rushshane Fullert,19,4,Jamaica College,1:51.59,5
800 Meter Run,Boys,1,,Finals,,Tyrese Reid,19,5,Spot Valley High,1:51.69,4
800 Meter Run,Boys,1,,Finals,,Dugion Blackman,19,6,Jamaica College,1:53.26,3
800 Meter Run,Boys,1,,Finals,,Richard Brown,19,7,Rusea's High,1:54.09,2
800 Meter Run,Boys,1,,Finals,,Conroy Ellis,19,8,Kingston College,1:54.63,1
800 Meter Run,Girls,1,,Finals,,Charokee Young,19,1,Hydel High,2:06.02,9
800 Meter Run,Girls,1,,Finals,,Shaquena Foote,19,2,Petersfield High,2:06.85,7
800 Meter Run,Girls,1,,Finals,,Abigail Schaaffe,19,3,St. Mary High,2:08.83,6
800 Meter Run,Girls,1,,Finals,,Lashanna Graham,19,4,Edwin Allen High,2:10.04,5
800 Meter Run,Girls,1,,Finals,,Kimone Campbell,19,5,Spaldings High,2:10.77,4
800 Meter Run,Girls,1,,Finals,,Sasha Brown,19,6,Holmwood Tec,2:12.43,3
800 Meter Run,Girls,1,,Finals,,Delverna Bromfiel,19,7,Holmwood Tec,2:15.31,2
800 Meter Run,Girls,1,,Finals,,Britney Brown,19,8,The Queens School,2:17.56,1
800 Meter Run,Girls,2,,Finals,,Rushana Dwyer,19,1,Edwin Allen High,2:14.03,9
800 Meter Run,Girls,2,,Finals,,Cheriece Cope,19,2,Spaldings High,2:15.25,7
800 Meter Run,Girls,2,,Finals,,Daniella Deer,19,3,Holmwood Tec,2:15.77,6
800 Meter Run,Girls,2,,Finals,,Aliya Johnson,19,4,Holmwood Tec,2:17.45,5
800 Meter Run,Girls,2,,Finals,,Alesia Douglas,19,5,St. Jago High,2:17.54,4
800 Meter Run,Girls,2,,Finals,,Jessica Mclean,19,6,Edwin Allen High,2:18.06,3
800 Meter Run,Girls,2,,Finals,,Marchell Pearce,19,7,Hydel High,2:20.36,2
800 Meter Run,Girls,2,,Finals,,Garriel White,19,8,Hydel High,2:22.53,1
800 Meter Run,Girls,3,,Finals,,Kishay Rowe,19,1,Spaldings High,2:16.46,9
800 Meter Run,Girls,3,,Finals,,Jodyann Mitchell,19,2,Holmwood Tec,2:16.90,7
800 Meter Run,Girls,3,,Finals,,Britana Mullings,19,3,Hydel High,2:17.06,6
800 Meter Run,Girls,3,,Finals,,Rickiann Russell,19,4,Holmwood Tec,2:17.89,5
800 Meter Run,Girls,3,,Finals,,Brianna Samuels,19,5,Edwin Allen High,2:19.83,4
800 Meter Run,Girls,3,,Finals,,Serena Douglas,19,6,St. Catherine High,2:19.90,3
800 Meter Run,Girls,3,,Finals,,Carlene Temple,19,7,Spaldings High,2:20.03,2
800 Meter Run,Girls,3,,Finals,,Shaneal Clarke gi,19,8,Port Antonio High,2:20.34,1
1500 Meter Run,Boys,2,,Finals,,J'Voughnn Blake,19,1,Jamaica College,3:55.63,9
1500 Meter Run,Boys,2,,Finals,,Gianni Henry,19,2,Kingston College,3:57.60,7
1500 Meter Run,Boys,2,,Finals,,Giovouni Henry,19,3,Kingston College,3:59.09,6
1500 Meter Run,Boys,2,,Finals,,David Martin,19,4,Calabar High,4:08.12,5
1500 Meter Run,Boys,2,,Finals,,Tafar-hi Hinds,19,5,St. Jago High,4:13.09,4
1500 Meter Run,Boys,2,,Finals,,Chadrick Bacchus,19,6,Port Antonio High,4:13.58,3
1500 Meter Run,Boys,2,,Finals,,Raheim Peynado,19,7,Calabar High,4:15.49,2
1500 Meter Run,Boys,2,,Finals,,Corlando Chambers,19,8,St. Jago High,4:18.36,1
1500 Meter Run,Boys,2,,Finals,,Omarion Davis,19,9,Jamaica College,4:19.73,0
1500 Meter Run,Boys,2,,Finals,,Tajay Bramwell,19,10,St. Elizabet,4:21.63,0
1500 Meter Run,Boys,2,,Finals,,Lansford Burke,19,11,Wolmer's Hig,4:30.94,0
1500 Meter Run,Boys,2,,Finals,,Leon Chung,19,--,Mona High,DNF,0
1500 Meter Run,Boys,3,,Finals,,Tavaughn Martin,19,1,Bellefield High,4:12.50R,9
1500 Meter Run,Boys,3,,Finals,,Jaquan Coke,19,2,Kingston College,4:13.88,7
1500 Meter Run,Boys,3,,Finals,,Nathaniel Mcleod,19,3,St. Jago High,4:21.63,6
1500 Meter Run,Boys,3,,Finals,,Nathaniel Wallace,19,4,St. Elizabet,4:22.36,5
1500 Meter Run,Boys,3,,Finals,,Alex Taylor,19,5,St. Jago High,4:29.94,4
1500 Meter Run,Boys,3,,Finals,,Darnel Edwards,19,6,Kingston College,4:33.67,3
1500 Meter Run,Boys,3,,Finals,,Ricardo Roberts,19,7,Knox College,4:33.68,2
1500 Meter Run,Boys,3,,Finals,,Khandale Frue,19,8,Jamaica College,4:34.54,1
1500 Meter Run,Boys,3,,Finals,,Garrett Donald,19,9,Munro College,4:36.52,0
1500 Meter Run,Boys,3,,Finals,,Joseph Parks,19,10,Edwin Allen High,4:39.34,0
1500 Meter Run,Boys,3,,Finals,,Kemarrio Bygrave,19,11,Jamaica College,4:43.11,0
1500 Meter Run,Boys,3,,Finals,,Kareef Grant,19,--,Edwin Allen High,DNF,0
1500 Meter Run,Girls,1,,Finals,,Kayan Green,19,1,Edwin Allen High,4:35.08,9
1500 Meter Run,Girls,1,,Finals,,Sasha Brown,19,2,Holmwood Tec,4:46.96,7
1500 Meter Run,Girls,1,,Finals,,Kimone Campbell,19,3,Spaldings High,4:48.19,6
1500 Meter Run,Girls,1,,Finals,,Britney Brown,19,4,The Queens School,4:53.21,5
1500 Meter Run,Girls,1,,Finals,,Jameaka Mannings,19,5,St. Jago High,4:54.13,4
1500 Meter Run,Girls,1,,Finals,,Tara Bert,19,6,Rusea's High,4:55.50,3
1500 Meter Run,Girls,1,,Finals,,Tameria Howell,19,7,St. Mary High,4:56.20,2
1500 Meter Run,Girls,1,,Finals,,Rebecca Bernadin,19,8,St. Jago High,5:08.32,1
1500 Meter Run,Girls,1,,Finals,,Shadae Findley,19,9,St. Elizabet,5:10.42,0
1500 Meter Run,Girls,1,,Finals,,Aneisha Ingram,19,10,Edwin Allen High,5:12.94,0
1500 Meter Run,Girls,1,,Finals,,Tanilia Chambers,19,11,Tacius Golding High,5:13.76,0
1500 Meter Run,Girls,1,,Finals,,Delverna Bromfiel,19,12,Holmwood Tec,5:14.46,0
1500 Meter Run,Girls,1,,Finals,,Nateisha Bowen,19,13,Lewisville High,5:18.65,0
1500 Meter Run,Girls,1,,Finals,,Llori Sharp,19,14,St. Andrew H,5:21.62,0
1500 Meter Run,Girls,1,,Finals,,Kayann Samuels,19,15,Buff Bay High,5:29.31,0
1500 Meter Run,Girls,1,,Finals,,Nariesha Warren,19,16,Petersfield High,5:30.74,0
1500 Meter Run,Girls,1,,Finals,,Terry Chambers,19,17,St. Catherine High,5:43.45,0
1500 Meter Run,Boys,1,,Finals,,Kevroy Venson,19,1,Calabar High,3:56.08,9
1500 Meter Run,Boys,1,,Finals,,Tyrese Reid,19,2,Spot Valley High,3:56.61,7
1500 Meter Run,Boys,1,,Finals,,Kimar Farquharson,19,3,Calabar High,3:57.75,6
1500 Meter Run,Boys,1,,Finals,,Fabian Campbell,19,4,Jamaica College,3:58.02,5
1500 Meter Run,Boys,1,,Finals,,Tarees Rhoden,19,5,Kingston College,4:02.86,4
1500 Meter Run,Boys,1,,Finals,,Javon Francis,19,6,Bellefield High,4:03.52,3
1500 Meter Run,Boys,1,,Finals,,Davian Gray,19,7,St. Elizabet,4:03.72,2
1500 Meter Run,Boys,1,,Finals,,Rushshane Fullert,19,8,Jamaica College,4:04.68,1
1500 Meter Run,Boys,1,,Finals,,Romoy Grant,19,9,Bellefield High,4:11.14,0
1500 Meter Run,Boys,1,,Finals,,David Brae,19,10,Lewisville High,4:14.29,0
1500 Meter Run,Boys,1,,Finals,,David Thompson,19,11,Bridgeport High,4:18.63,0
1500 Meter Run,Boys,1,,Finals,,Javein Williams,19,12,Enid Bennett High,4:21.65,0
1500 Meter Run,Girls,2,,Finals,,Aneisha Lawerence,19,1,Bellefield High,4:43.54,9
1500 Meter Run,Girls,2,,Finals,,Samantha Pryce,19,2,Holmwood Tec,4:45.03,7
1500 Meter Run,Girls,2,,Finals,,Rushana Dwyer,19,3,Edwin Allen High,4:45.73,6
1500 Meter Run,Girls,2,,Finals,,Kris-ann Plummer,19,4,Vere Technical High,4:45.90,5
1500 Meter Run,Girls,2,,Finals,,Jessica Mclean,19,5,Edwin Allen High,4:48.76,4
1500 Meter Run,Girls,2,,Finals,,Alesia Douglas,19,6,St. Jago High,4:51.62,3
1500 Meter Run,Girls,2,,Finals,,Aliya Johnson,19,7,Holmwood Tec,4:52.80,2
1500 Meter Run,Girls,2,,Finals,,Cheriece Cope,19,8,Spaldings High,4:53.71,1
1500 Meter Run,Girls,2,,Finals,,Petasha Ellis,19,9,St. Jago High,4:58.61,0
1500 Meter Run,Girls,2,,Finals,,Tavarie Campbell,19,10,Merlene Ottey High,5:11.30,0
1500 Meter Run,Girls,2,,Finals,,Marchell Pearce,19,11,Hydel High,5:15.55,0
1500 Meter Run,Girls,2,,Finals,,Jade Jones,19,12,Hydel High,6:02.19,0
1500 Meter Run,Girls,3,,Finals,,Jodyann Mitchell,19,1,Holmwood Tec,4:42.68,9
1500 Meter Run,Girls,3,,Finals,,Kishay Rowe,19,2,Spaldings High,4:45.59,7
1500 Meter Run,Girls,3,,Finals,,Shone Walters,19,3,St. Mary High,4:45.61,6
1500 Meter Run,Girls,3,,Finals,,Britana Mullings,19,4,Hydel High,4:47.07,5
1500 Meter Run,Girls,3,,Finals,,Serena Douglas,19,5,St. Catherine High,4:51.37,4
1500 Meter Run,Girls,3,,Finals,,Brittannia Willis,19,6,St. Jago High,4:53.22,3
